Timestamp,Distance (cm)
1722230740.253377,252.2
1722230740.368839,255.12
1722230740.528418,996.32
1722230740.6877928,996.56
1722230740.847538,996.61
1722230741.006919,996.27
1722230741.166553,996.34
1722230741.326158,996.27
1722230741.48568,996.3
1722230741.645133,996.27
1722230741.7606232,254.25
1722230741.876204,255.1
1722230742.035691,996.22
1722230742.151,251.43
1722230742.310553,996.27
1722230742.4700859,996.28
1722230742.5853891,251.77
1722230742.74494,996.28
1722230742.860279,251.79
1722230743.019704,996.3
1722230743.1793768,996.28
1722230743.2947562,251.77
1722230743.454206,996.27
1722230743.613775,996.27
1722230743.7290611,251.77
1722230743.8886778,996.23
1722230744.048198,996.3
1722230744.207654,996.2
1722230744.367147,996.32
1722230744.482815,255.83
1722230744.6423419,996.27
1722230744.8017962,996.2
1722230744.9171178,253.88
1722230745.0767229,996.27
1722230745.236255,996.27
1722230745.3958101,996.28
1722230745.511186,253.88
1722230745.626564,251.07
1722230745.742006,253.9
1722230745.85731,250.92
1722230746.016779,996.22
1722230746.1321542,251.77
1722230746.247514,252.31
1722230746.362924,252.18
1722230746.522472,996.28
1722230746.681953,996.25
1722230746.841503,996.27
1722230747.001034,996.27
1722230747.1605198,996.27
1722230747.3200681,996.27
1722230747.435342,251.35
1722230747.5949628,996.3
1722230747.710243,251.4
1722230747.86989,996.28
1722230748.02926,996.23
1722230748.188874,996.27
1722230748.348138,996.3
1722230748.507902,996.27
1722230748.6674502,996.25
1722230748.826933,996.25
1722230748.942635,253.88
1722230749.057673,251.35
1722230749.173044,251.36
1722230749.3325381,996.1
1722230749.492112,996.22
1722230749.607424,251.79
1722230749.722789,251.79
1722230749.83811,251.36
1722230749.953432,252.64
1722230750.113024,996.25
1722230750.2725341,996.11
1722230750.4320781,996.3
1722230750.591603,996.13
1722230750.751078,996.08
1722230750.910599,996.0
1722230751.0259142,252.18
1722230751.141237,251.35
1722230751.256809,252.21
1722230751.416249,996.27
1722230751.575732,996.27
1722230751.735282,996.25
1722230751.89484,996.34
1722230752.0099359,251.36
1722230752.16958,996.25
1722230752.329251,996.2
1722230752.488669,996.25
1722230752.648284,996.18
1722230752.807754,996.27
1722230752.923081,251.77
1722230753.082417,996.23
1722230753.24284,996.25
1722230753.401679,996.23
1722230753.5170429,251.33
1722230753.676665,996.17
1722230753.836096,996.25
1722230753.9954078,996.2
1722230754.1550379,996.3
1722230754.3144152,996.15
1722230754.474077,996.2
1722230754.633599,996.08
1722230754.793104,996.27
1722230754.952519,996.15
1722230755.067859,251.36
1722230755.22739,996.2
1722230755.342606,251.77
1722230755.4582121,253.9
1722230755.617831,996.28
1722230755.732935,251.8
1722230755.848384,250.94
1722230755.963926,253.9
1722230756.1234171,996.22
1722230756.238754,251.77
1722230756.3541188,251.79
1722230756.469429,251.79
1722230756.62899,996.32
1722230756.744384,252.72
1722230756.859725,251.79
1722230756.975072,251.75
1722230757.09055,251.79
1722230757.249991,996.25
1722230757.409652,996.13
1722230757.568851,996.2
1722230757.6844459,252.25
1722230757.843841,996.25
1722230758.00354,996.22
1722230758.162914,996.25
1722230758.278357,254.18
1722230758.437935,996.18
1722230758.5532758,252.21
1722230758.6687691,253.47
1722230758.784149,253.47
1722230758.94382,996.35
1722230759.059218,253.88
1722230759.1747332,254.29
1722230759.2899442,251.38
1722230759.405474,253.86
1722230759.5211022,254.27
1722230759.636522,254.24
1722230759.796152,996.22
1722230759.911347,251.02
1722230760.070834,996.13
1722230760.186264,252.62
1722230760.301484,251.77
1722230760.416915,250.89
1722230760.576452,996.11
1722230760.691753,251.77
1722230760.807057,251.35
1722230760.922575,253.83
1722230761.037926,253.9
1722230761.153336,253.88
1722230761.313021,996.1
1722230761.472573,996.13
1722230761.632077,996.17
1722230761.747327,251.33
1722230761.906913,996.27
1722230762.022183,251.35
1722230762.181726,996.2
1722230762.341248,996.22
1722230762.456716,253.88
1722230762.572104,253.88
1722230762.687556,251.33
1722230762.8470342,996.13
1722230762.962338,251.33
1722230763.077526,250.92
1722230763.2371058,996.23
1722230763.396661,996.25
1722230763.512013,251.77
1722230763.671551,996.25
1722230763.8311522,996.28
1722230763.9906182,996.3
1722230764.150213,996.3
1722230764.265476,251.4
1722230764.425034,996.17
1722230764.540566,254.69
1722230764.656039,254.73
1722230764.771532,253.47
1722230764.931087,996.27
1722230765.046607,254.27
1722230765.162136,254.71
1722230765.277479,252.21
1722230765.392948,255.14
1722230765.508458,251.38
1722230765.6679611,996.18
1722230765.783395,253.9
1722230765.89871,250.92
1722230766.014076,251.36
1722230766.1294022,251.38
1722230766.288888,996.2
1722230766.404392,253.88
1722230766.519855,251.35
1722230766.679234,996.18
1722230766.794465,251.35
1722230766.9099479,252.21
1722230767.069376,996.27
1722230767.184599,251.35
1722230767.299911,251.35
1722230767.415422,251.38
1722230767.574996,996.23
1722230767.734514,996.23
1722230767.893908,996.17
1722230768.053473,996.22
1722230768.169085,255.92
1722230768.3287392,996.23
1722230768.4882061,996.25
1722230768.6035461,251.77
1722230768.763113,996.27
1722230768.922703,996.37
1722230769.08208,996.32
1722230769.197567,254.69
1722230769.3571992,996.23
1722230769.516694,996.27
1722230769.676249,996.15
1722230769.8359401,996.17
1722230769.995256,996.17
1722230770.154838,996.28
1722230770.314388,996.1
1722230770.473648,996.23
1722230770.589299,255.1
1722230770.70484,254.66
1722230770.82053,255.1
1722230770.9358778,254.68
1722230771.051444,255.48
1722230771.16709,256.77
1722230771.282814,255.09
1722230771.398317,255.82
1722230771.513841,255.53
1722230771.6733692,996.35
1722230771.832864,996.28
1722230771.948479,255.09
1722230772.063926,255.53
1722230772.179404,255.48
1722230772.295126,255.09
1722230772.410651,255.92
1722230772.5262039,254.13
1722230772.641747,255.1
1722230772.801219,996.32
1722230772.916789,256.36
1722230773.032473,255.09
1722230773.147892,254.66
1722230773.2635462,255.46
1722230773.3791082,254.69
1722230773.538603,996.23
1722230773.6540039,254.25
1722230773.7695968,255.1
1722230773.9291468,996.1
1722230774.044666,255.53
1722230774.2042408,996.13
1722230774.3637052,996.28
1722230774.5233312,996.25
1722230774.682761,996.25
1722230774.8422668,996.2
1722230775.001825,996.23
1722230775.117549,255.54
1722230775.27686,996.22
1722230775.4364202,996.25
1722230775.5515761,251.33
1722230775.711207,996.27
1722230775.870729,996.27
1722230776.030228,996.25
1722230776.189692,996.32
1722230776.349484,996.28
1722230776.5087879,996.25
1722230776.668288,996.23
1722230776.8277602,996.27
1722230776.987283,996.27
1722230777.146755,996.17
1722230777.30629,996.23
1722230777.4658098,996.23
1722230777.62545,996.23
1722230777.7849631,996.27
1722230777.9004538,255.09
1722230778.016139,255.09
1722230778.1755579,996.25
1722230778.3351831,996.03
1722230778.494557,996.22
1722230778.65411,996.11
1722230778.813649,996.27
1722230778.928879,250.9
1722230779.08846,996.18
1722230779.2478561,996.17
1722230779.407419,996.2
1722230779.566936,996.2
1722230779.7264361,996.2
1722230779.8417668,251.33
1722230780.0013282,996.15
1722230780.160778,996.15
1722230780.32044,996.13
1722230780.479856,996.17
1722230780.595347,253.84
1722230780.7548869,996.22
1722230780.9144151,996.18
1722230781.0739179,996.23
1722230781.2333162,996.22
1722230781.39302,996.23
1722230781.5085561,255.53
1722230781.623929,251.77
1722230781.7834308,996.18
1722230781.942889,996.22
1722230782.1023932,996.17
1722230782.217729,251.77
1722230782.333193,251.75
1722230782.4926798,996.13
1722230782.652265,996.11
1722230782.811713,996.2
1722230782.971196,996.2
1722230783.1306481,996.2
1722230783.2461598,255.1
1722230783.4057128,996.18
1722230783.565286,996.23
1722230783.724869,996.23
1722230783.884348,996.23
1722230783.999866,254.66
1722230784.1153212,254.25
1722230784.23091,254.66
1722230784.3904152,996.32
1722230784.505915,254.68
1722230784.621404,254.27
1722230784.780996,996.27
1722230784.940496,996.15
1722230785.055839,254.15
1722230785.171513,255.49
1722230785.3309271,996.13
1722230785.490518,996.15
1722230785.650102,996.2
1722230785.8096561,996.1
1722230785.9690838,996.17
1722230786.128587,996.13
1722230786.244085,254.22
1722230786.359712,255.51
1722230786.475164,254.22
1722230786.590463,254.66
1722230786.706163,255.07
1722230786.821493,251.7
1722230786.9810429,996.17
1722230787.096592,254.66
1722230787.2560582,996.18
1722230787.415576,996.11
1722230787.5311208,255.48
1722230787.6466932,255.49
1722230787.762199,254.24
1722230787.877842,254.63
1722230788.0373602,996.23
1722230788.152659,252.99
1722230788.312316,996.23
1722230788.427791,254.24
1722230788.587271,996.17
1722230788.70277,254.64
1722230788.818454,254.63
1722230788.933635,252.11
1722230789.049263,255.03
1722230789.208808,996.27
1722230789.368253,996.22
1722230789.527722,996.13
1722230789.687213,996.11
1722230789.80266,251.74
1722230789.962184,996.15
1722230790.121831,996.2
1722230790.281856,996.11
1722230790.4415412,996.2
1722230790.600307,996.18
1722230790.759827,996.25
1722230790.875148,251.36
1722230791.034734,996.22
1722230791.194187,996.25
1722230791.3537018,996.23
1722230791.5132391,996.18
1722230791.672776,996.23
1722230791.78827,255.05
1722230791.948566,996.27
1722230792.063355,255.09
1722230792.222904,996.11
1722230792.338412,255.1
1722230792.453932,254.57
1722230792.6135309,996.27
1722230792.773043,996.2
1722230792.8882828,251.77
1722230793.003901,255.83
1722230793.1634219,996.27
1722230793.322752,996.28
1722230793.438026,251.35
1722230793.597787,996.22
1722230793.713397,255.92
1722230793.873,996.1
1722230794.032413,996.18
1722230794.147862,254.59
1722230794.263427,255.49
1722230794.379016,255.49
1722230794.53859,996.17
1722230794.6539142,251.33
1722230794.813416,996.17
1722230794.9289558,256.26
1722230795.088532,996.2
1722230795.248246,996.22
1722230795.407399,996.13
1722230795.522985,255.53
1722230795.682716,996.17
1722230795.842161,996.15
1722230796.0016608,996.2
1722230796.1612248,996.15
1722230796.3207612,996.17
1722230796.43622,254.63
1722230796.551736,254.25
1722230796.667228,254.63
1722230796.78279,254.98
1722230796.9422212,996.2
1722230797.057868,255.41
1722230797.2173991,996.22
1722230797.3768609,996.2
1722230797.492464,255.92
1722230797.6079412,255.51
1722230797.767601,996.18
1722230797.927188,996.23
1722230798.0866392,996.18
1722230798.246166,996.28
1722230798.4057689,996.2
1722230798.5651379,996.2
1722230798.724639,996.17
1722230798.884248,996.18
1722230799.0437279,996.22
1722230799.2031932,996.22
1722230799.3627,996.05
1722230799.522414,996.17
1722230799.637794,255.83
1722230799.753328,254.25
1722230799.868682,255.1
1722230799.984355,254.25
1722230800.099906,255.09
1722230800.215463,255.1
1722230800.374891,996.27
1722230800.490497,254.68
1722230800.60593,251.74
1722230800.765377,996.22
1722230800.880821,255.12
1722230801.040426,996.22
1722230801.200093,996.22
1722230801.315476,254.69
1722230801.4311419,254.68
1722230801.546686,256.36
1722230801.662254,255.48
1722230801.7777998,254.57
1722230801.93738,996.2
1722230802.05281,254.68
1722230802.168309,254.25
1722230802.283715,254.27
1722230802.399287,254.29
1722230802.514577,254.66
1722230802.630323,255.1
1722230802.745895,255.93
1722230802.861585,255.53
1722230802.977073,255.49
1722230803.136621,996.22
1722230803.2958589,996.22
1722230803.411498,255.39
1722230803.571248,996.32
1722230803.730869,996.15
1722230803.890221,996.27
1722230804.049803,996.18
1722230804.165288,255.12
1722230804.280847,254.68
1722230804.440394,996.35
1722230804.555861,255.1
1722230804.671393,255.1
1722230804.7870662,255.92
1722230804.94653,996.25
1722230805.0621839,255.07
1722230805.1776059,254.98
1722230805.337099,996.27
1722230805.4524128,252.2
1722230805.567918,251.77
1722230805.7273788,996.2
1722230805.886931,996.15
1722230806.0465732,996.23
1722230806.1620638,255.09
1722230806.277548,254.68
1722230806.4370859,996.23
1722230806.596415,996.2
1722230806.756098,996.2
1722230806.9154508,996.17
1722230807.0308218,250.85
1722230807.14607,254.66
1722230807.261986,255.51
1722230807.377528,255.07
1722230807.493133,255.48
1722230807.608546,254.98
1722230807.768162,996.23
1722230807.927783,996.1
1722230808.0432,255.51
1722230808.202898,996.2
1722230808.318113,252.16
1722230808.4337258,256.65
1722230808.549345,256.34
1722230808.7092009,996.17
1722230808.868404,996.17
1722230809.0279732,996.17
1722230809.143241,251.31
1722230809.302785,996.2
1722230809.462264,996.17
1722230809.6217878,996.18
1722230809.781301,996.18
1722230809.9408891,996.15
1722230810.1002848,996.17
1722230810.259884,996.25
1722230810.419353,996.18
1722230810.5790029,996.23
1722230810.7385118,996.17
1722230810.898001,996.2
1722230811.0575418,996.27
1722230811.217043,996.15
1722230811.376466,996.18
1722230811.5360608,996.06
1722230811.651408,252.6
1722230811.766758,251.75
1722230811.926309,996.17
1722230812.04185,255.51
1722230812.157485,256.79
1722230812.3170261,996.15
1722230812.43226,253.01
1722230812.591896,996.17
1722230812.751576,996.2
1722230812.866955,255.48
1722230813.0263731,996.05
1722230813.186089,996.15
1722230813.345527,996.05
1722230813.460657,251.31
1722230813.62038,996.08
1722230813.7354398,251.33
1722230813.8512251,255.1
1722230813.9668329,255.09
1722230814.126367,996.11
1722230814.285771,996.17
1722230814.4454012,996.11
1722230814.604867,996.1
1722230814.764416,996.05
1722230814.923908,996.13
1722230815.0394409,255.43
1722230815.155126,256.73
1722230815.270556,253.44
1722230815.386155,256.77
1722230815.545739,996.2
1722230815.705274,996.17
1722230815.820791,254.66
1722230815.9362729,254.64
1722230816.0518668,255.46
1722230816.167566,255.78
1722230816.28296,256.29
1722230816.442537,996.17
1722230816.558146,255.09
1722230816.717663,996.15
1722230816.832837,251.77
1722230816.992502,996.08
1722230817.1520488,996.2
1722230817.311459,996.05
1722230817.427972,255.51
1722230817.542467,256.77
1722230817.702368,996.18
1722230817.817643,251.74
1722230817.977173,996.08
1722230818.136723,996.13
1722230818.296132,996.11
1722230818.411694,255.92
1722230818.527298,255.93
1722230818.642821,255.88
1722230818.802496,996.1
1722230818.962076,996.1
1722230819.0774558,253.76
1722230819.236982,996.1
1722230819.396619,996.13
1722230819.55603,996.22
1722230819.7155662,996.15
1722230819.830931,253.45
1722230819.9464178,253.33
1722230820.061543,251.33
1722230820.221282,996.15
1722230820.380796,996.1
1722230820.5403311,996.15
1722230820.655602,251.75
1722230820.7709079,251.77
1722230820.886324,253.45
1722230821.001683,251.33
1722230821.11728,254.3
1722230821.2767549,996.18
1722230821.3920052,251.35
1722230821.507359,253.86
1722230821.622893,251.75
1722230821.738256,251.33
1722230821.8977978,996.23
1722230822.05729,996.18
1722230822.1728761,255.9
1722230822.2883892,255.83
1722230822.403817,251.38
1722230822.51909,251.33
1722230822.6283011,148.49
1722230822.787924,996.11
1722230822.90314,250.89
1722230823.018838,256.34
1722230823.178142,996.01
1722230823.293822,255.48
1722230823.409219,251.75
1722230823.5688262,996.15
1722230823.728284,996.15
1722230823.843562,251.31
1722230823.958981,251.75
1722230824.0742888,251.43
1722230824.189465,251.31
1722230824.349198,996.17
1722230824.464382,251.75
1722230824.580052,255.92
1722230824.695814,255.92
1722230824.855318,996.13
1722230825.014775,996.2
1722230825.1302779,254.66
1722230825.2458591,255.07
1722230825.361363,255.8
1722230825.476811,252.59
1722230825.6363032,996.15
1722230825.795852,996.2
1722230825.9112709,255.39
1722230826.0708768,996.11
1722230826.186215,255.39
1722230826.345933,996.15
1722230826.5054562,996.1
1722230826.664864,996.17
1722230826.824311,996.15
1722230826.98381,996.18
1722230827.099259,251.35
1722230827.214637,251.75
1722230827.374113,996.17
1722230827.4896152,251.75
1722230827.648913,996.11
1722230827.808513,996.23
1722230827.968065,996.2
1722230828.127529,996.13
1722230828.243045,255.51
1722230828.4025989,996.22
1722230828.562164,996.2
1722230828.721697,996.18
1722230828.881166,996.17
1722230829.04073,996.18
1722230829.2001731,996.13
1722230829.3597288,996.17
1722230829.519147,996.11
1722230829.6786802,996.25
1722230829.838235,996.05
1722230829.9978838,996.22
1722230830.1133718,255.82
1722230830.2289898,256.34
1722230830.3445408,255.49
1722230830.459866,251.35
1722230830.619873,996.17
1722230830.7788732,996.17
1722230830.938379,996.15
1722230831.097996,996.17
1722230831.2574139,996.11
1722230831.416926,996.17
1722230831.5762591,996.17
1722230831.735811,996.11
1722230831.851229,251.35
1722230832.010734,996.15
1722230832.126194,256.24
1722230832.241982,255.09
1722230832.357496,255.93
1722230832.51703,996.2
1722230832.676527,996.18
1722230832.836064,996.15
1722230832.9516969,256.73
1722230833.066984,251.75
1722230833.226579,996.1
1722230833.342153,255.49
1722230833.457776,255.48
1722230833.618474,996.08
1722230833.7767072,996.11
1722230833.9363499,996.13
1722230834.051886,256.31
1722230834.167474,255.92
1722230834.3271282,996.11
1722230834.4424121,252.16
1722230834.601912,996.1
1722230834.7614038,996.2
1722230834.920917,996.15
1722230835.036335,251.75
1722230835.151654,252.21
1722230835.31124,996.0
1722230835.4266372,252.6
1722230835.585968,996.23
1722230835.701409,251.74
1722230835.816737,251.77
1722230835.932117,252.18
1722230836.048118,252.18
1722230836.207094,996.13
1722230836.366652,996.17
1722230836.526106,996.1
1722230836.685632,996.06
1722230836.8449438,996.06
1722230837.004555,996.18
1722230837.164146,996.11
1722230837.323649,996.1
1722230837.439134,255.39
1722230837.5545468,251.72
1722230837.714016,996.1
1722230837.8734999,996.11
1722230837.989106,255.78
1722230838.104664,255.44
1722230838.220095,254.22
1722230838.335733,255.87
1722230838.451264,254.64
1722230838.5667741,255.9
1722230838.682368,254.24
1722230838.797848,254.63
1722230838.91347,254.22
1722230839.073042,996.15
1722230839.188479,254.64
1722230839.348042,996.13
1722230839.46327,251.26
1722230839.578593,251.29
1722230839.694166,254.93
1722230839.853685,996.0
1722230840.013199,996.1
1722230840.17262,996.05
1722230840.3321931,996.06
1722230840.491693,996.05
1722230840.651124,996.05
1722230840.810605,996.05
1722230840.926143,254.59
1722230841.085651,996.05
1722230841.2451,996.15
1722230841.36076,256.29
1722230841.52034,996.11
1722230841.635484,251.75
1722230841.795135,996.15
1722230841.9546702,996.01
1722230842.0700579,251.85
1722230842.229602,996.11
1722230842.3451142,255.8
1722230842.460723,257.16
1722230842.575885,251.31
1722230842.691658,255.88
1722230842.807049,251.75
1722230842.9666529,996.13
1722230843.0816798,251.31
1722230843.197207,252.16
1722230843.35677,996.15
1722230843.4721239,250.9
1722230843.5874,251.75
1722230843.702784,250.92
1722230843.81825,251.35
1722230843.977644,996.11
1722230844.092992,251.89
1722230844.252584,996.15
1722230844.412042,996.01
1722230844.527385,252.59
1722230844.642668,251.31
1722230844.758091,251.74
1722230844.918355,996.2
1722230845.0334039,251.87
1722230845.192471,996.13
1722230845.352194,996.1
1722230845.51152,996.13
1722230845.670805,995.89
1722230845.830494,996.17
1722230845.945792,251.33
1722230846.061358,254.25
1722230846.1764748,251.33
1722230846.3361359,996.22
1722230846.495703,996.17
1722230846.610955,252.2
1722230846.726221,251.77
1722230846.886005,996.23
1722230847.045474,996.17
1722230847.160751,251.31
1722230847.2761338,251.36
1722230847.4356601,996.1
1722230847.595453,996.17
1722230847.754582,996.15
1722230847.914067,996.23
1722230848.073705,996.18
1722230848.233151,996.18
1722230848.392713,996.2
1722230848.508139,254.24
1722230848.623699,254.64
1722230848.739274,255.49
1722230848.8549361,255.49
1722230849.01437,996.13
1722230849.1738691,996.13
1722230849.3333519,996.15
1722230849.492699,996.13
1722230849.652595,996.17
1722230849.811975,996.2
1722230849.9713962,996.2
1722230850.1308632,996.03
1722230850.246248,252.16
1722230850.361669,251.75
1722230850.52125,996.08
1722230850.636483,253.9
1722230850.751821,251.77
1722230850.867441,253.44
1722230850.98308,254.17
1722230851.09831,253.86
1722230851.213723,251.33
1722230851.373673,996.17
1722230851.488439,250.92
1722230851.6039832,253.86
1722230851.7634938,996.2
1722230851.878696,251.43
1722230851.994157,251.35
1722230852.109983,251.79
1722230852.224968,254.27
1722230852.340439,253.83
1722230852.5000582,996.2
1722230852.615329,251.35
1722230852.774857,996.18
1722230852.890302,254.3
1722230853.00587,254.59
1722230853.1654668,996.15
1722230853.324908,996.06
1722230853.484472,996.22
1722230853.6439319,996.11
1722230853.803442,996.11
1722230853.9190989,253.03
1722230854.034227,251.77
1722230854.193782,996.18
1722230854.3532548,996.15
1722230854.5126731,996.28
1722230854.672199,996.22
1722230854.831784,996.23
1722230854.9912698,996.22
1722230855.150805,996.18
1722230855.309994,996.23
1722230855.469792,996.1
1722230855.6293561,996.23
1722230855.788898,996.1
1722230855.9486349,996.25
1722230856.108056,996.17
1722230856.267348,996.11
1722230856.42686,996.05
1722230856.586428,996.2
1722230856.7456949,996.2
1722230856.861429,255.88
1722230856.977041,255.49
1722230857.136544,996.15
1722230857.2961228,996.25
1722230857.411608,254.24
1722230857.527078,255.09
1722230857.686669,996.27
1722230857.846262,996.28
1722230858.005643,996.22
1722230858.121266,254.66
1722230858.236664,254.97
1722230858.3523042,254.25
1722230858.51184,996.08
1722230858.671287,996.11
1722230858.8308191,996.05
1722230858.9462268,255.09
1722230859.105899,996.23
1722230859.265441,996.15
1722230859.380935,255.51
1722230859.496486,254.2
1722230859.61197,254.68
1722230859.730911,256.34
1722230859.843055,255.9
1722230859.958687,254.57
1722230860.074198,256.34
1722230860.1897202,255.51
1722230860.3054311,255.05
1722230860.420732,250.85
1722230860.536265,254.66
1722230860.651681,254.54
1722230860.767284,254.66
1722230860.882715,255.43
1722230860.998304,254.2
1722230861.113842,255.07
1722230861.229391,254.61
1722230861.344835,254.25
1722230861.460435,254.2
1722230861.575698,251.7
1722230861.735528,996.18
1722230861.894808,996.1
1722230862.054281,996.23
1722230862.169663,252.54
1722230862.284883,251.28
1722230862.444438,996.13
1722230862.604034,996.17
1722230862.7636101,996.27
1722230862.923152,996.22
1722230863.03867,255.9
1722230863.154161,254.22
1722230863.269687,254.22
1722230863.385302,255.92
1722230863.5007958,254.24
1722230863.616126,250.85
1722230863.73162,254.25
1722230863.847039,254.66
1722230864.0065951,996.18
1722230864.166156,996.17
1722230864.32562,996.11
1722230864.485157,996.13
1722230864.6447208,996.2
1722230864.804161,996.15
1722230864.963725,996.06
1722230865.1233249,996.11
1722230865.238591,255.82
1722230865.398318,996.11
1722230865.513515,252.62
1722230865.673192,996.08
1722230865.788311,252.18
1722230865.9480891,996.15
1722230866.107574,996.06
1722230866.267086,996.2
1722230866.382612,255.83
1722230866.5421388,996.13
1722230866.65756,252.16
1722230866.8170292,996.13
1722230866.976494,996.15
1722230867.092063,255.09
1722230867.251637,996.08
1722230867.411208,996.01
1722230867.57059,996.05
1722230867.688002,255.49
1722230867.801588,254.54
1722230867.917166,255.49
1722230868.032821,251.87
1722230868.1478689,251.31
1722230868.307446,996.13
1722230868.466943,996.17
1722230868.626563,996.17
1722230868.741899,253.01
1722230868.901438,996.2
1722230869.0610602,996.2
1722230869.220536,996.17
1722230869.335809,251.77
1722230869.4511402,251.75
1722230869.6106398,996.11
1722230869.7259798,251.77
1722230869.885588,996.15
1722230870.0450282,996.23
1722230870.160374,251.75
1722230870.2757618,251.35
1722230870.435285,996.17
1722230870.550901,256.77
1722230870.666382,253.44
1722230870.82587,996.17
1722230870.985527,996.17
1722230871.1009111,254.66
1722230871.2165298,255.07
1722230871.331934,255.49
1722230871.448021,255.39
1722230871.5631301,255.87
1722230871.678744,254.25
1722230871.794272,255.05
1722230871.953763,996.18
1722230872.069421,255.88
1722230872.18497,254.66
1722230872.300479,255.09
1722230872.460048,996.2
1722230872.575574,255.39
1722230872.691125,255.92
1722230872.8066602,255.09
1722230872.9662468,996.17
1722230873.125759,996.15
1722230873.241228,254.63
1722230873.3567622,254.25
1722230873.472281,255.48
1722230873.631888,996.17
1722230873.74723,253.03
1722230873.906878,996.2
1722230874.066407,996.17
1722230874.2259011,996.15
1722230874.3854349,996.18
1722230874.545428,996.13
1722230874.704321,996.22
1722230874.863851,996.22
1722230875.023459,996.23
1722230875.1829739,996.23
1722230875.3424902,996.18
1722230875.502042,996.22
1722230875.6615229,996.1
1722230875.820947,996.18
1722230875.980544,996.03
1722230876.140076,996.2
1722230876.299815,996.08
1722230876.458925,996.28
1722230876.618623,996.08
1722230876.778112,996.22
1722230876.937695,996.17
1722230877.09714,996.23
1722230877.212474,252.31
1722230877.371964,996.2
1722230877.4872682,251.75
1722230877.646864,996.27
1722230877.762242,252.2
1722230877.877451,250.9
1722230878.0369852,996.23
1722230878.196526,996.28
1722230878.3120818,254.3
1722230878.471562,996.27
1722230878.631136,996.2
1722230878.790566,996.23
1722230878.906144,255.9
1722230879.021833,256.79
1722230879.181427,996.27
1722230879.296927,254.69
1722230879.456425,996.1
1722230879.6160069,996.2
1722230879.731586,254.27
1722230879.890959,996.25
1722230880.006804,255.41
1722230880.122093,255.1
1722230880.237601,254.68
1722230880.397136,996.23
1722230880.556622,996.22
1722230880.716191,996.2
1722230880.875681,996.22
1722230880.991106,255.48
1722230881.106834,255.07
1722230881.222313,256.34
1722230881.3377678,255.9
1722230881.453624,257.06
1722230881.569182,255.87
1722230881.72877,996.06
1722230881.8443189,255.09
1722230882.003851,996.11
1722230882.163373,996.17
1722230882.3228621,996.22
1722230882.4822688,996.06
1722230882.641815,996.17
1722230882.801209,996.23
1722230882.960864,996.15
1722230883.120393,996.17
1722230883.235765,252.2
1722230883.351163,251.74
1722230883.510614,996.17
1722230883.6701498,996.06
1722230883.78582,257.19
1722230883.945139,996.11
1722230884.060663,251.74
1722230884.220193,996.1
1722230884.379647,996.08
1722230884.53924,996.13
1722230884.6986601,996.11
1722230884.858288,996.08
1722230884.9734771,251.33
1722230885.133072,995.98
1722230885.292515,996.08
1722230885.408118,256.33
1722230885.523833,256.33
1722230885.639543,256.65
1722230885.754974,255.48
1722230885.914403,996.23
1722230886.074423,996.15
1722230886.233557,996.13
1722230886.349119,255.05
1722230886.508696,996.13
1722230886.668124,996.23
1722230886.8277671,996.22
1722230886.9431942,255.1
1722230887.058906,256.33
1722230887.218536,996.08
1722230887.377973,996.13
1722230887.538517,996.23
1722230887.696974,996.18
1722230887.8565261,996.18
1722230887.971742,254.66
1722230888.087488,255.93
1722230888.2029262,251.31
1722230888.3623989,996.01
1722230888.521915,996.17
1722230888.6814358,996.11
1722230888.796824,255.53
1722230888.956505,996.2
1722230889.115797,996.17
1722230889.275507,996.1
1722230889.434999,996.1
1722230889.5945861,996.1
1722230889.754038,996.17
1722230889.913588,996.2
1722230890.073087,996.13
1722230890.232768,996.2
1722230890.348119,251.82
1722230890.5074828,996.22
1722230890.667039,996.18
1722230890.826962,996.22
1722230890.985939,996.17
1722230891.1016388,255.53
1722230891.217328,260.8
1722230891.377032,996.13
1722230891.5365708,996.22
1722230891.69633,996.1
1722230891.8556612,996.22
1722230892.015142,996.2
1722230892.1747782,996.23
1722230892.2902122,255.82
1722230892.449735,996.22
1722230892.565233,256.26
1722230892.680872,254.25
1722230892.840368,996.17
1722230892.955942,255.88
1722230893.071424,251.33
1722230893.18688,256.31
1722230893.302519,256.77
1722230893.4181619,255.49
1722230893.577714,996.23
1722230893.7371929,996.23
1722230893.896756,996.18
1722230894.0123289,254.1
1722230894.127746,255.07
1722230894.243228,254.1
1722230894.358643,254.2
1722230894.474337,255.36
1722230894.589845,255.49
1722230894.7493918,996.17
1722230894.9088798,996.17
1722230895.068407,996.13
1722230895.183827,250.89
1722230895.343244,996.11
1722230895.502798,996.22
1722230895.618359,255.39
1722230895.777832,996.2
1722230895.893086,251.45
1722230896.0082712,251.33
1722230896.167974,995.98
1722230896.327511,996.08
1722230896.487071,996.08
1722230896.646416,996.15
1722230896.806083,996.1
1722230896.965515,996.15
1722230897.125073,996.13
1722230897.284422,996.08
1722230897.4441159,996.06
1722230897.55969,255.07
1722230897.674877,250.85
1722230897.790483,254.66
1722230897.905812,254.2
1722230898.021622,254.22
1722230898.1369002,253.38
1722230898.2525,253.37
1722230898.368385,255.02
1722230898.483511,254.22
1722230898.598918,253.37
1722230898.714466,253.38
1722230898.829887,254.18
1722230898.945366,254.24
1722230899.105001,996.22
1722230899.264478,996.15
